4/1/2024 20:04:18 [Information] Stepper Motor Controller Application Started.
4/1/2024 20:04:18 [Information] Version:2.0.0.36086 (4/1/2024 20:04:18)
4/1/2024 20:04:18 [Information] Opened Serial Port at: COM4, 9600
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:01 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:46 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:02 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:47 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:03 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:48 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:04 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:49 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:05 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:50 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:06 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:07 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:07 targetEndTime = 08:04:56
4/1/2024 20:04:51 [Information] Time remaining: 00:00:07 targetEndTime = 08:04:56
